MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71762011	SLD	1085000	1010000	10/27/2014	5/21/2015		209	153	301 Concord Road	Bedford	MA	01730		4	2.5	3424	1	30199	David Giannetta	Keller Williams Realty-Merrimack	(978) 692-3280	Call ShowingTime at 888-627-2775	Elegantly setback from the road (100 Feet) is where you will find this Timeless looking NEW Construction Colonial boasting an antique/farmhouse theme on 30,000sf of flat usable land! Enjoy the farmer's porch with its stone facade and maintenance free decking! 16'x14' maintenance free deck off the rear overlooks the spacious backyard where you can add your private inground pool! LOTS of built-ins throughout. Granite gourmet kitchen with beadboard backsplash and a beadboard detailed pantry with shelves in place! Impressive coffered ceiling spans from Kitchen to Family room where you will find high end built-in cabinets with cherry countertops to the left and right of the gas fireplace! Formal dining room with 5' high chair rail and shaker style wainscoting. Crown moulding throughout first floor and a spacious 1st floor Study! Master suite with 9' vaulted ceilings and built-ins. Classy Master bath with its own toilet room, tiled shower and Jacuzzi tub! Hdwd in all bedrooms!	Colonial	1	2	Forced Air, Gas		Davis and Lane	JGMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Composition Shingles;Floor:Tile, Hardwood;Appliances:Compactor, Microwave, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Vent Hood, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame, Cement Board;Exterior:Clapboard, Stone;Exterior Features:Deck - Composite, Covered Patio/Deck, Gutters, Professional Landscaping, Sprinkler System, Screens, Fenced Yard;Insulation:Full, Blown In, Cellulose - Fiber, Fiberglass - Batts;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Finish - Sheetrock;Hot Water:Natural Gas, Tank;	SF	Concord Road	301	301	http://media.mlspin.com/photo.aspx?mls=71762011	
71800244	SLD	649000	642000	3/11/2015	5/22/2015		68	25	5 Autumn Drive	Bedford	MA	01730		4	3	2276	26	63857	Wei Fu	Phoenix Real Estate Group, LLC	(781) 530-6118	Lock Box	Privately set back in a very quiet neighborhood and convenient location, this move-in-ready NEWLY RENOVATED home sits on over 1 acre beautiful land. Well maintained 4 brs & 3 bath split entry is fully filled with sunshine. Many upgrades and features include custom kitchen boasting skylight and stainless appliances, sliders in dining area leading to oversized deck, updated hardwood floor throughout main level, newly renovated bathrooms, bright and spacious bedrooms with new hardwood floor installed, and master bedroom with full bath. The finished lower level offers an in-law suite with a spacious family room, sliding door to private back yard, a separate kitchen and a full bath. Huge and flat front and back yard with flower/veg. garden for outdoor entertainment. New high efficiency indirect hot water tank installed in 2014. Minutes to R3, R4, R 62 and 128/I-95. A MUST SEE!	Split Entry	2	2	Central Heat, Hot Water Baseboard		Lane/Davis	John Glenn Midd	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Clapboard;Exterior Features:Deck, Patio;Insulation:Fiberglass;Electric:200 Amps;Interior Features:Central Vacuum, Security System;Hot Water:Oil, Tank;	SF	Autumn Drive	5	5	http://media.mlspin.com/photo.aspx?mls=71800244	
71813504	SLD	565000	600000	4/8/2015	5/22/2015		5	5	9 Wagon Wheel Dr	Bedford	MA	01730		3	2.5	2286	50	40105	Team Suzanne and Company	Keller Williams Realty Boston Northwest	(978) 369-5775	Call ShowingTime at 888-627-2775	A smart investment for the smart buyer! Located in one of Bedford's premier and idyllic neighborhoods you will find this well-maintained and spacious home! It is primely situated on nearly an acre of gorgeous land, with New England stone walls, a sunny backyard, and lovely landscaping. Classic floor plan inside, which features a living room with wood-burning fireplace and picture window, open to the dining room which also has an expansive picture window. Spacious kitchen with plenty of cabinets and work space, plus a door leading to the great deck! 3 Bedrooms at this level, including a master with private bath. There is hardwood flooring under the carpets. The lower level has its own family room with a wood-burning fireplace, a bonus room, and a 1/2 bath and laundry. Newer garage doors. This solid home is ready for a fresh re-do, and is priced accordingly, but will reward its lucky new owners for years to come! The location, yard, and setting are just ideal! Welcome home!!	Split Entry	1	2	Hot Water Baseboard, Gas		DavisK-2Lane3-5	John Glenn MS	Bedford HS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Laminate, Hardwood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood, Brick;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Wagon Wheel Dr	9	9	http://media.mlspin.com/photo.aspx?mls=71813504	
71814964	SLD	699000	679000	4/8/2015	5/27/2015		13	4	26 Wildwood Drive	Bedford	MA	01730		4	2	1920	55	30361	Gail Donovan Hartwell	The Higgins Group REALTORS®	(781) 862-1700	Call List Agent, Lock Box, Appointment Required, Sign	On a glorious wooded spread in the highly desirable Wildwood neighborhood, this center entrance Colonial has a double bay facade.  Marvelous front-to-back fireplaced living room with picture window overlooking the land in back. There's a formal dining room w/chair rail, kitchen with plant window, and beyond the family room with gas fireplace with wall of built-in cabinetry. Then, 4 bedrooms up, the master with his and her closets.	Colonial	1	2	Hot Water Baseboard, Gas		Lane & Davis	John Glenn	Bedford High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Wildwood Drive	26	26	http://media.mlspin.com/photo.aspx?mls=71814964	
71792975	SLD	1415000	1427000	2/17/2015	5/28/2015		151	21	22 Notre Dame Rd	Bedford	MA	01730	West Bedford 	4	3.5	4068	0	29000	Team Suzanne and Company	Keller Williams Realty Boston Northwest	(978) 369-5775	Call ShowingTime at 888-627-2775	Exciting new construction offering by premier local builder known for his exquisite details & fantastic floor plans! Situated on an ideal lot with views over Clark Conservation Field - one of the prettiest parcels of land in town. Desirable neighborhood within walking distance to Davis School. Many features & unique aspects of this home! The kitchen is designed for those who love to cook & entertain-with tremendous space & a functional, yet beautiful layout. An expansive island & Thermador appliances including a 6 burner cooktop and built-in 42" refrigerator, stylish white cabinetry and granite counters. We love the wetbar complete with beverage/wine fridge & sink, and the built-in banquet lends a feeling of a timeless, classic NE home. The master suite was designed to provide the ultimate private oasis, with the view in mind. His & Her walk-in closets, a luxurious bathroom w/soaking tub & custom tiled shower, radiant floor, vaulted ceilings & office area provide a winning combination!	Colonial		2	Forced Air, Gas		Davis/Lane	John Glenn MS	Bedford HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator, Refrigerator - Wine Storage, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck - Composite, Gutters, Professional Landscaping, Sprinkler System;Insulation:Full;Electric:Circuit Breakers, 100 Amps, 200 Amps;Interior Features:Central Vacuum, Cable Available, Wetbar, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Notre Dame Rd	22	22	http://media.mlspin.com/photo.aspx?mls=71792975	
71791542	SLD	1379000	1310000	2/10/2015	5/29/2015		84	84	1 Rand Place	Bedford	MA	01730	West Bedford 	5	4.5	4576	0	15060	Marissa Deluca	JT Fleming & Company	(781) 239-3281	Call List Agent	Architecturally designed 2 car grge, enrgy star, colonial w farmrs porch, located in w. Bedford! This 5 bdrm 4.5 bath, 4576 sq ft home sits on an over 15k sq ft  lot. Inside features stained oak hardwd flring, a handsme study w custm built-ins, the elegant dining rm boasts a gorgeous tray ceiling, wainscoating & custm walnut in lays. The lrge, gourmet kitch. features granite top countrtops, cabinet fronted & ss applnces, custm cabinetry & an oversized island! The fmily rm features a beautiful coffered ceiling, gas FP w granite surnd, custm built-in bkshelves & cabinets. The stunning 2nd flr has 3 sunfilled bd rms, 2 charming full baths, laundry rm & a gorgeous master bedrm suite w his & hers walk-in clsets, vaulted ceiling & a spa-like mster bath w Calcutta marble throughout, double vanity, Jac. tub & a walkin marble shower! the 3rd flr has an add. bd rm, playrm & bath! Outsde of the walk-out LL u will find a pavestone patio w cust. firepit &  irrigation system! this home is a must see	Colonial		2	Central Heat, Gas		Lt. Job Lane	JGMS	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Marble, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator, Refrigerator - Wine Storage, Vacuum System - Rough-in;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles, Stone;Exterior Features:Porch, Deck, Patio, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Fenced Yard, Stone Wall;Insulation:Full, Fiberglass, Blown In;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Rand Place	1	1	http://media.mlspin.com/photo.aspx?mls=71791542	
71797545	SLD	749900	680000	3/4/2015	5/29/2015		44	35	9 Cot Hill Road	Bedford	MA	01730		5	3.5	3389	42	40031	The Deborah Lucci Team	William Raveis R.E. & Home Services	(978) 475-5100	Call List Office, Lock Box, Key in Office, Appointment Required	Lovely, contemporary, 4 bedroom colonial with endless possibilities as to how you could use the space. The main house has 2 fireplaces, open concept kitchen to the living room and new carpet in the bedrooms. A pleasant sunroom that leads to a huge back deck with built in benches and a private yard. There is a three room studio over the garage that is perfect for a spacious home office, au pair suite, those returning college kids or potentially the in-laws.  Separate kitchenette, patio, bedroom and full bath provide the opportunity for this to be whatever works best for your family. All this on a beautiful street in a great neighborhood.	Garrison	1	3	Forced Air, Hot Water Baseboard, Gas		Davis/Lane	John Glen	BHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Water Treatment;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Screens;Insulation:Mixed;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, French Doors;Hot Water:Natural Gas;	SF	Cot Hill Road	9	9	http://media.mlspin.com/photo.aspx?mls=71797545	
71800063	SLD	608000	615000	3/11/2015	5/29/2015		48	33	23 Bacon Rd	Bedford	MA	01730		3	1.5	1650	86	10690	Team Suzanne and Company	Keller Williams Realty Boston Northwest	(978) 369-5775	Call ShowingTime at 888-627-2775	How rare and wonderful it is to find a beautiful in-town home that is loaded with quality and character! This special home is a neighborhood favorite! The welcoming, deep front porch draws you in yet connects you with your neighbors. The front foyer is flanked by classic columns- a detail true to the great era when this home was originally built. The front to back living room has rich hardwood floors, a wood-burning fireplace, and the rear wall has floor to ceiling built-ins. The kitchen has been beautifully updated and truly maximizes the space! Stylish painted cabinets are topped w/ a unique marble-looking granite. Newer stainless appliances, including a gas range and dishwasher drawers. Tremendous amount of storage-including a pantry closet. Dining room w/ built-in hutch. The upper floor offers 3 bedrooms, including a front to back master w/ walk-in closet. The full bathroom was entirely updated around 2010 and has timeless style: subway tile, marble top sink. IDEAL walk to location	Colonial, Bungalow	1	1	Steam, Oil		Davis/Lane	John Glenn MS	Bedford HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Patio, Professional Landscaping;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Bacon Rd	23	23	http://media.mlspin.com/photo.aspx?mls=71800063	
71800150	SLD	575000	555000	3/11/2015	5/29/2015		28	6	107 Springs Road	Bedford	MA	01730		3	1.5	1988	204	19602	Sheena Santos	The Higgins Group REALTORS®	(781) 862-1700	Appointment Required, Call ShowingTime at 888-627-2775	Enjoy old world charm combined with today’s modern amenities in this lovely one-of-a-kind property. Built in 1811, the historic Nathan Bowman House offers beautifully restored wide pine floors, spacious formal living and dining rooms, eat-in kitchen, mudroom with laundry and adorable half bath. The family room was tastefully added and nicely reflects the historic nature of the home. It offers a gas stove and a wall of windows creating a bright and sunny casual space. The second level offers 3 bedrooms, an office/study, sitting room and a full bath. A walk up attic offers great storage or the potential for future expansion. Many significant updates have been completed, including new windows throughout, gas heating system and electrical.  The stunning half acre lot offers a two-tiered deck, patio and stone wall framing the front of the property.  Enjoy living in a convenient location near bike path extension, MBTA bus stop and just a short stroll to the town center.	Antique	1	1	Steam, Gas		Davis/Lane	John Glenn	BHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood, Pine;Appliances:Range, Dishwasher, Microwave;Foundation:Fieldstone;Construction:--;Exterior:Aluminum;Exterior Features:Deck, Patio, Gutters, Stone Wall;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Springs Road	107	107	http://media.mlspin.com/photo.aspx?mls=71800150	
71807365	SLD	719000	736000	3/26/2015	5/29/2015		9	4	1 El Will Farm Rd	Bedford	MA	01730		4	3.5	3209	23	80467	Diana Jarvis	Coldwell Banker Residential Brokerage - Lexington	(781) 862-2600	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Private, Sunny Hip Roof Colonial situated on a cul-de-sac.  Warm eat-in kitchen with peninsula seating 3 as well as ample room for a breakfast table. Glass sliding doors open to a generous 20' x 12'  south facing back deck, the perfect space for entertaining! Comfortable family room with floor to ceiling brick wood burning fireplace and walls of windows on either side.  Master suite with front to back master bedroom, private tiled bath and large walk-in closet. Two additional upstairs  bedrooms share a second bath with tiled floor. Finished lower level provides potential for au pair or in-law space with a fourth bedroom, full bath, as well as game room and office space.  Lower level needs some TLC.   Roomy large, private treed backyard offers privacy. Perimeter drain, Sump Pump No ice dams this winter!  Easy access to Rt 3, 128.  Enjoy Bedford's top schools Bedford top 100 Communities for young people.	Colonial	1	2	Hot Water Baseboard, Gas		Davis / Land	John Glenn	BHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator;Foundation:Poured Concrete;Construction:--;Exterior:Wood;Exterior Features:Deck - Wood, Gutters;Insulation:--;Electric:200 Amps;Interior Features:--;Hot Water:--;	SF	El Will Farm Rd	1	1	http://media.mlspin.com/photo.aspx?mls=71807365	
